datetime,open,high,low,close,volume
2026-04-10 10:42:00,71810.52,71822.22,71801.11,71822.22,9.1264
2026-04-10 10:43:00,71822.22,71822.22,71813.22,71813.22,16.471
2026-04-10 10:44:00,71813.22,71813.23,71800.0,71800.01,5.4563999999999995
2026-04-10 10:45:00,71800.0,71814.93,71787.9,71814.93,8.1664
2026-04-10 10:46:00,71814.92,71824.41,71814.92,71824.4,5.6166
2026-04-10 10:47:00,71824.41,71834.39,71810.0,71810.01,11.8958
2026-04-10 10:48:00,71810.01,71823.89,71810.0,71821.18,2.6542
2026-04-10 10:49:00,71821.18,71831.87,71806.86,71831.86,7.565
2026-04-10 10:50:00,71831.86,71833.78,71831.86,71833.77,3.8774
2026-04-10 10:51:00,71833.77,71912.16,71833.77,71879.39,82.0364
2026-04-10 10:52:00,71879.39,71898.32,71875.02,71875.02,7.5508
2026-04-10 10:53:00,71875.03,71899.9,71865.22,71899.9,4.69
2026-04-10 10:54:00,71899.9,71899.9,71888.48,71899.89,3.367
2026-04-10 10:55:00,71899.9,71928.0,71899.89,71911.77,4.9908
2026-04-10 10:56:00,71911.77,71924.43,71911.77,71920.83,7.9868
2026-04-10 10:57:00,71920.84,71921.9,71911.77,71921.9,12.9774
2026-04-10 10:58:00,71921.9,71928.29,71921.89,71928.29,3.2976
2026-04-10 10:59:00,71928.29,71928.29,71907.31,71910.09,19.0642
2026-04-10 11:00:00,71910.1,71918.0,71903.69,71917.99,9.3738
2026-04-10 11:01:00,71918.0,71978.0,71917.99,71969.22,14.701
2026-04-10 11:02:00,71969.23,72012.57,71969.22,71994.01,30.6212
2026-04-10 11:03:00,71994.0,72013.28,71994.0,72013.28,14.237
2026-04-10 11:04:00,72013.28,72024.57,71998.8,71998.8,5.468
2026-04-10 11:05:00,71998.8,71998.81,71988.34,71988.35,5.9138
2026-04-10 11:06:00,71988.35,71988.35,71966.73,71966.73,14.4642
2026-04-10 11:07:00,71966.74,72023.61,71966.74,71997.45,15.8802
2026-04-10 11:08:00,71997.45,72050.0,71997.45,72028.3,11.011800000000001
2026-04-10 11:09:00,72028.29,72106.64,72023.25,72106.63,18.6748
2026-04-10 11:10:00,72106.64,72114.75,72080.93,72080.93,16.7978
2026-04-10 11:11:00,72080.93,72099.22,72070.13,72099.21,9.1098
2026-04-10 11:12:00,72099.21,72120.0,72092.66,72099.0,7.3798
2026-04-10 11:13:00,72098.99,72161.59,72098.99,72118.62,26.9124
2026-04-10 11:14:00,72118.62,72122.0,72097.01,72121.99,9.1694
2026-04-10 11:15:00,72121.99,72150.0,72110.4,72150.0,9.913
2026-04-10 11:16:00,72149.99,72184.5,72138.48,72154.12,19.221799999999998
2026-04-10 11:17:00,72154.11,72154.12,72127.92,72129.67,13.232
2026-04-10 11:18:00,72129.66,72133.25,72114.07,72114.07,8.9194
